year,industry_code,classification,Employment (in 1000s),Members (in 1000s),Covered (in 1000s),% Mem,% Cov
2009,53,NAICS,2115.2566569166706,80.532780675,93.74561321666663,0.03807234391570091,0.044318787753582
2009,54,NAICS,7137.076243933367,112.30152370833332,148.5543263833333,0.015734948217868805,0.020814450457692146
2009,55,NAICS,4613.456194183341,235.90209087500006,269.8589735166666,0.05113348364830017,0.05849388614296913
2009,61,NAICS,12849.306957441708,4362.264291466669,4833.193798041667,0.33949413895606995,0.37614431977272034
2009,62,NAICS,17224.16464685007,1652.9813398499991,1874.8623038416677,9.5968737743824,10.885069565243269
2009,71,NAICS,2507.739612441671,195.33779052499992,217.55802453333325,0.07789396494626999,0.08675462752580643
2009,72,NAICS,9251.699721308345,216.21338544166676,261.32447431666674,0.023370126262307167,0.02824610471725464
2009,81,NAICS,5629.224105758318,169.7633380750001,188.92956801666674,0.030157502740621567,0.033562276512384415
2009,92,NAICS,6857.129099449981,2285.7759604416665,2508.4625055833344,0.3333429992198944,0.36581817269325256
2009,31-33,NAICS,13571.540357699992,1501.0570046166665,1630.8326396250006,11.060328931380454,12.016562576109692
2009,44-45,NAICS,14554.346487266574,777.748366066667,854.8863554833339,0.05343753099441528,0.058737531304359436
2009,48-49,NAICS,5398.429324474999,1586.5149060000024,1697.8341158416695,0.2938845455646515,0.3145051896572113
2010,11,NAICS,1180.8659910166657,27.46201400833333,34.51932193333333,0.02325582690536976,0.02923220954835415
2010,21,NAICS,696.2663990666658,55.48357776666668,61.03312109166667,0.07968728244304657,0.08765771239995956
2010,22,NAICS,7797.320289666686,1333.7645594333317,1407.986809858331,0.17105422914028168,0.18057316541671753
2010,23,NAICS,6549.962042233328,953.7292685833318,1001.2844933583312,0.14560836553573608,0.15286874771118164
2010,42,NAICS,3333.7569243583284,173.308117325,186.39032555833325,0.05198583006858826,0.05590999126434326
2010,51,NAICS,2927.6680174916755,296.4378509666667,331.7440343999996,0.1012539193034172,0.11331340670585632
2010,52,NAICS,6225.058394366679,100.66881011666662,137.11123682499993,0.016171544790267944,0.02202569507062435
2010,53,NAICS,2070.0471885833326,110.50395981666668,127.13230337499999,0.05338233709335327,0.0614151731133461
2010,54,NAICS,7206.022380241661,125.10168669166664,167.73658898333346,0.017360713332891464,0.02327727898955345
2010,55,NAICS,4939.629466308354,260.1275974583332,298.10255824166666,0.052661359310150146,0.060349173843860626
2010,61,NAICS,12841.904096308243,4247.347029116654,4718.64358754166,0.3307412266731262,0.3674411177635193
2010,62,NAICS,17644.15510904169,1598.9118104166685,1820.2746317750014,9.061991353710733,10.316587110720917
2010,71,NAICS,2477.3745151916655,167.2166728,184.30381982500003,0.06749753654003143,0.07439481467008591
2010,72,NAICS,9051.037947633311,192.6736567666668,217.70657000833341,0.02128746546804905,0.024053215980529785
2010,81,NAICS,5424.077430208334,161.78671042500002,191.4012108166667,0.029827507212758064,0.03528733178973198
2010,92,NAICS,6957.733857749995,2171.6916261416663,2419.9643531500014,0.3121262788772583,0.3478092849254608
2010,31-33,NAICS,13362.827432633312,1444.1300822583325,1569.6523431666647,10.807069757794132,11.746408842588377
2010,44-45,NAICS,14580.514087316547,703.6606146999993,784.0867700499995,0.048260342329740524,0.053776346147060394
2010,48-49,NAICS,5356.780447058338,1544.779889858333,1631.7410641833342,0.28837841749191284,0.30461227893829346
2011,11,NAICS,1229.474312341668,22.59429628333334,30.195470941666674,0.01837720163166523,0.024559659883379936
2011,21,NAICS,782.9043481916665,56.496962074999985,61.12180975833331,0.07216329872608185,0.07807059586048126
2011,22,NAICS,7879.479962516647,1347.749238199999,1425.0552504083314,0.1710454523563385,0.18085651099681854
2011,23,NAICS,6658.914425533316,1012.5214803499988,1075.2904309333323,0.1520550400018692,0.1614813357591629
2011,42,NAICS,3427.476199983339,151.33040452500006,166.38252858333337,0.04415213689208031,0.048543743789196014
2011,51,NAICS,2949.802993449992,307.8175673416671,329.967224016667,0.10435190796852112,0.11186076700687408
2011,52,NAICS,6235.2228260666425,95.19620343333332,124.05045444166664,0.015267490409314632,0.01989511214196682
2011,53,NAICS,2089.2455479,90.28006961666664,103.45933692499995,0.04321180284023285,0.04951995238661766
2011,54,NAICS,7474.588680024993,116.44957495000004,165.78920381666654,0.015579395927488804,0.022180378437042236
2011,55,NAICS,5086.024483191673,200.11041575833335,235.31273657500003,0.0393451526761055,0.04626653715968132
2011,61,NAICS,12640.759660950069,4211.946984816678,4675.435356558339,0.33320361375808716,0.36986979842185974
2011,62,NAICS,17538.32792668333,1661.6604015083315,1880.3644783333327,9.474451660698122,10.721458089927093
2011,71,NAICS,2465.5725231083406,158.0646338583332,172.58843484999994,0.06410869210958481,0.0699993371963501
2011,72,NAICS,9340.927649283345,200.10251577500003,230.64750291666675,0.0214221253991127,0.024692140519618988
2011,81,NAICS,5498.480481158374,188.9015039833333,213.934999375,0.03435521945357323,0.03890802338719368
2011,92,NAICS,6784.573676666632,2221.667824016666,2462.5588019666698,0.3274587094783783,0.3629644215106964
2011,31-33,NAICS,13691.870806716686,1446.8577880333323,1546.9678951333326,10.567276075403527,11.298440636574309
2011,44-45,NAICS,14690.67975656665,723.4350832833339,809.2880356166676,0.04924449324607849,0.05508853495121002
2011,48-49,NAICS,5404.709031008344,1554.0083915833366,1647.8984562333371,0.2875286042690277,0.30490049719810486
2012,11,NAICS,1237.451237141669,23.871535299999998,30.612187075,0.01929089054465294,0.024738095700740814
2012,21,NAICS,925.5941201083335,66.78051925,72.19654884166664,0.07214881479740143,0.07800022512674332
2012,22,NAICS,7798.851230358336,1280.1897153083348,1354.3098754250002,0.16415105760097504,0.17365504801273346
2012,23,NAICS,6599.784869758358,952.9438046833329,997.2359468833326,0.14439013600349426,0.1511012762784958
2012,42,NAICS,3353.5243313166675,171.31501643333334,188.34787786666678,0.05108506605029106,0.05616416037082672
2012,51,NAICS,2767.0353235666703,286.74559808333345,319.1248828999999,0.10362917929887772,0.11533097177743912
2012,52,NAICS,6322.621009541674,108.07043784166662,140.05027049999998,0.017092663794755936,0.022150667384266853
2012,53,NAICS,2094.1067650083314,96.34535137499998,116.15099184166668,0.046007849276065826,0.05546564981341362
2012,54,NAICS,7876.143955850025,131.0073540583333,185.0069912333333,0.01663343794643879,0.023489538580179214
2012,55,NAICS,5291.477262533325,270.21008714166663,305.30604389166643,0.051065150648355484,0.05769769474864006
2012,61,NAICS,12641.78887006672,4012.954623741661,4469.800955008334,0.3174356520175934,0.35357344150543213
2012,62,NAICS,18017.18036046659,1633.5063233749977,1849.3655865499957,9.066381590757938,10.26445619986069
2012,71,NAICS,2472.1218592916675,181.98497033333337,201.11701845833338,0.07361488789319992,0.08135400712490082
2012,72,NAICS,9750.39472438332,195.7901993083334,243.230330975,0.020080232992768288,0.024945691227912903
2012,81,NAICS,5789.870287674992,155.5714659583333,187.12807903333325,0.026869595050811768,0.03231990709900856
2012,92,NAICS,6681.104176575003,2129.758507883333,2319.5925070999997,0.31877341866493225,0.34718701243400574
2012,31-33,NAICS,14039.735764250017,1359.7375915583318,1494.382648708332,9.684922952899798,10.643951380577565
2012,44-45,NAICS,14959.060661800018,700.848282791667,790.4774491333334,0.04685108736157417,0.052842721343040466
2012,48-49,NAICS,5585.10137980833,1544.6659551000014,1639.7049005833342,0.2765690088272095,0.29358550906181335
2013,11,NAICS,1146.8271257083359,19.587746816666666,24.192827174999998,0.017079947516322136,0.02109544351696968
2013,21,NAICS,1032.244155775,56.44597920833332,68.17028095833334,0.05468278005719185,0.06604085117578506
2013,22,NAICS,8095.988970908336,1378.2656686000012,1456.4641239333341,0.17024055123329163,0.17989946901798248
2013,23,NAICS,6898.63357588333,1058.6371818833352,1119.3131711416684,0.15345606207847595,0.16225142776966095
2013,42,NAICS,3249.7505743416764,164.89783354166664,186.144649175,0.050741687417030334,0.05727967247366905
2013,51,NAICS,2760.721349958331,263.13310335833336,285.9964554666667,0.0953131690621376,0.1035948321223259
2013,52,NAICS,6540.604437341685,122.06349076666665,160.4270771333334,0.01866241730749607,0.024527866393327713
2013,53,NAICS,2218.296262824998,115.01645218333333,134.06586189166663,0.05184900388121605,0.06043640896677971
2013,54,NAICS,7959.025211899972,145.97159079166667,192.72608605000008,0.01834038645029068,0.024214785546064377
2013,55,NAICS,5372.400612325003,238.69075377500008,270.9715045416666,0.04442906752228737,0.050437696278095245
2013,61,NAICS,12718.235344449991,3988.5772308916617,4430.528868716662,0.31361091136932373,0.3483603596687317
2013,62,NAICS,18163.69775311663,1624.9318736083305,1823.1355845499959,8.946041140381316,10.037249074116374
2013,71,NAICS,2645.173432033334,174.3212018416666,188.99212464999988,0.06590161472558975,0.07144791632890701
2013,72,NAICS,9837.967543899986,222.2308683166667,270.69795213333333,0.022589104250073433,0.02751563861966133
2013,81,NAICS,5810.643534499992,182.4311925999999,201.60452497499998,0.031396038830280304,0.03469572961330414
2013,92,NAICS,6694.60975956667,2147.6115199916644,2359.232831425001,0.3207971155643463,0.3524078130722046
2013,31-33,NAICS,14298.529152124964,1455.4905309666656,1585.070659775,10.179302468676362,11.085550429076378
2013,44-45,NAICS,14867.427330474986,683.5928287916676,751.8316971250014,0.045979227870702744,0.05056905001401901
2013,48-49,NAICS,5724.463608166663,1532.4928480500016,1625.9158650166685,0.2677094340324402,0.28402939438819885
2014,11,NAICS,1252.6368282166675,26.65749400833333,34.75783975833332,0.021281102672219276,0.027747739106416702
2014,21,NAICS,1042.7366017583329,50.216381166666665,60.77203672499997,0.04815826192498207,0.05828129127621651
2014,22,NAICS,8615.200182499999,1417.1045190750006,1503.5270565083342,0.16448886692523956,0.17452026903629303
2014,23,NAICS,7401.177656291697,1116.838514133332,1184.0686702083312,0.15090011060237885,0.1599838137626648
2014,42,NAICS,3239.0869647833356,107.25826570000001,129.26871417500004,0.03311373293399811,0.0399089977145195
2014,51,NAICS,2872.2437013666618,271.439515625,307.0413826500002,0.09450434893369675,0.10689948499202728
2014,52,NAICS,6549.911936291644,121.65641829166665,144.4501116166666,0.01857374794781208,0.02205374836921692
2014,53,NAICS,2173.489370233327,100.51898072500003,111.99488964166669,0.04624774307012558,0.05152769014239311
2014,54,NAICS,8298.724563550044,148.43965099166667,201.6205368333334,0.017887044697999954,0.024295363575220108
2014,55,NAICS,5443.520785116678,244.23740294166674,281.52398530833347,0.04486754164099693,0.05171726271510124
2014,61,NAICS,12948.117529108262,4002.624149208331,4447.834458724993,0.3091278672218323,0.34351205825805664
2014,62,NAICS,18369.45797040004,1645.8312361083308,1878.370775741665,8.959606966957713,10.225510076390997
2014,71,NAICS,2497.0791476333284,189.25510683333331,211.54038206666667,0.07579059153795242,0.08471512794494629
2014,72,NAICS,9955.701476908389,256.2799938666667,306.9761465250003,0.02574203349649906,0.030834205448627472
2014,81,NAICS,5849.659371591659,182.94995576666676,206.2873975333335,0.03127531707286835,0.03526485711336136
2014,92,NAICS,6739.558351316647,2173.731216074995,2393.2203784749936,0.32253319025039673,0.35510048270225525
2014,31-33,NAICS,14552.859493383354,1420.8586792666658,1528.4184389583327,9.76343295221587,10.502530033037479
2014,44-45,NAICS,15259.288852041644,674.9418264166674,780.9622463750004,0.044231537729501724,0.051179464906454086
2014,48-49,NAICS,5793.506148291666,1535.9349093833348,1613.8732400166678,0.2651132047176361,0.2785658836364746
2015,11,NAICS,1319.368991350002,21.406798366666667,33.525186133333335,0.016225026920437813,0.025410015136003494
2015,21,NAICS,866.9188158416657,46.838563433333306,57.355671633333294,0.05402877554297447,0.06616037338972092
2015,22,NAICS,8774.495097141664,1336.3301286000008,1419.378392341667,0.15229709446430206,0.1617618352174759
2015,23,NAICS,7492.975593008318,1049.5081486666654,1110.7018805249988,0.14006561040878296,0.14823241531848907
2015,42,NAICS,3348.928771666664,126.84764447500001,139.64935273333325,0.03787707909941673,0.04169970750808716
2015,51,NAICS,2693.8800420000002,247.3901973916667,284.78219230833344,0.091834157705307,0.10571450740098953
2015,52,NAICS,6685.204218066673,126.30185842500003,157.36734539166667,0.018892744556069374,0.023539647459983826
2015,53,NAICS,2300.993168449998,127.88436195000003,139.0119520333334,0.055577896535396576,0.060413893312215805
2015,54,NAICS,8598.090494291673,181.9406386916667,265.8317579666667,0.021160585805773735,0.030917534604668617
2015,55,NAICS,5610.439199475006,258.7171625000001,294.4082227000002,0.04611353203654289,0.05247507616877556
2015,61,NAICS,13348.917289433384,4186.4262998500035,4664.0352473750045,0.3136154115200043,0.3493942618370056
2015,62,NAICS,18714.32891675829,1715.9798754833353,1936.4993653166673,9.169336945588848,10.347682644300285
2015,71,NAICS,2623.5373694916593,191.88635595833352,211.90435779166683,0.07314031571149826,0.08077047765254974
2015,72,NAICS,10199.144339183338,251.99375314166684,304.0306974500001,0.02470734342932701,0.029809432104229927
2015,81,NAICS,5902.247013716681,189.256057625,242.27802394166645,0.03206508606672287,0.04104843735694885
2015,92,NAICS,6844.3051366416885,2148.7996017500004,2385.6475457166684,0.3139543831348419,0.34855949878692627
2015,31-33,NAICS,14612.810977891622,1379.025046950001,1476.8690944250006,9.43709631936244,10.10667349806565
2015,44-45,NAICS,15577.052758758386,759.9865927083331,841.5908516166666,0.04878885671496391,0.054027605801820755
2015,48-49,NAICS,5749.819667541665,1489.2695724333375,1578.6450906333375,0.25901153683662415,0.27455559372901917
2016,11,NAICS,1365.1951097916667,24.324109825,37.040713075000006,0.017817314714193344,0.027132175862789154
2016,21,NAICS,764.3423977083337,42.49499673333331,47.8943082833333,0.05559680610895157,0.06266080588102341
2016,22,NAICS,9120.110218758351,1463.7867384833353,1552.2510815833357,0.16050098836421967,0.170200914144516
2016,23,NAICS,7839.58824654166,1149.7674959666676,1212.6890701250009,0.14666171371936798,0.15468785166740417
2016,42,NAICS,3294.2729122833302,120.84663795833337,137.3475493916668,0.036683857440948486,0.0416928268969059
2016,51,NAICS,2622.5308250333374,244.51667526666665,275.9855806999999,0.09323690831661224,0.10523635149002075
2016,52,NAICS,6767.938803966649,130.09225754166667,179.6021831083334,0.019221842288970947,0.026537206023931503
2016,53,NAICS,2436.4841290666677,140.67281204166662,162.61191550833328,0.05773598700761795,0.06674039363861084
2016,54,NAICS,8999.859102508342,186.82495170000007,263.62051778333347,0.020758653059601784,0.029291627928614616
2016,55,NAICS,5726.5285536333295,264.2957620666666,316.62899112499997,0.04615287482738495,0.055291611701250076
2016,61,NAICS,13458.378353433383,4069.5463581833237,4556.7950548166555,0.30238014459609985,0.3385842442512512
2016,62,NAICS,19311.559886533363,1686.7060461916674,1936.6897491666675,8.734178161174166,10.028655171026294
2016,71,NAICS,2669.5461470416662,177.11235110833334,192.50148752500002,0.06634549051523209,0.07211019098758698
2016,72,NAICS,10480.139599041682,266.02701755,311.3687182166667,0.02538391947746277,0.02971035987138748
2016,81,NAICS,6002.669795033338,162.96940006666665,194.20645459166676,0.027149485424160957,0.032353345304727554
2016,92,NAICS,6855.920469433354,2054.3110919166666,2242.4630352583326,0.2996404469013214,0.32708415389060974
2016,31-33,NAICS,14887.470337591654,1320.909255258334,1451.3463268750013,8.87262392673232,9.74877728696644
2016,44-45,NAICS,15330.740404649996,671.3893808000004,762.263665825001,0.04379367083311081,0.04972125589847565
2016,48-49,NAICS,6038.201417758323,1522.8080067833325,1643.9559485499992,0.2521956264972687,0.2722592055797577
