INDUSTRY_CODE,TOT_EMP,H_MEAN,A_MEAN,H_MEDIAN,A_MEDIAN,YEAR,INDUSTRY_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,EMP_PRSE,PCT_TOTAL,PCT_RPT,MEAN_PRSE,H_PCT10,H_PCT25,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_PCT75,A_PCT90,ANNUAL,HOURLY,year,OWNERSHIP
62,18059100.0,23.54,48960.0,17.16,35690.0,2013,Health Care and Social Assistance,00-0000,Industry Total,total,0.2,100,100,0.2,9.23,11.59,28.29,42.93,19210.0,24110.0,58830.0,89300.0,,,,
71,1991510.0,16.32,33940.0,11.49,23910.0,2013,"Arts, Entertainment, and Recreation",00-0000,Industry Total,total,0.5,100,100,0.5,8.2,8.99,18.28,29.27,17050.0,18700.0,38010.0,60880.0,,,,
72,12081130.0,11.08,23040.0,9.22,19180.0,2013,Accommodation and Food Services,00-0000,Industry Total,total,0.1,100,100,0.2,7.93,8.47,11.5,16.72,16500.0,17620.0,23920.0,34780.0,,,,
81,3865410.0,17.91,37260.0,13.69,28480.0,2013,Other Services (except Public Administration),00-0000,Industry Total,total,0.2,100,100,0.3,8.43,9.49,21.34,32.64,17530.0,19750.0,44390.0,67890.0,,,,
92,9681240.0,26.41,54940.0,22.87,47580.0,2013,"Federal, State, and Local Government (excluding state and local schools and hospitals)",00-0000,Industry Total,total,0.2,100,100,0.2,11.48,16.03,33.6,45.74,23880.0,33340.0,69880.0,95130.0,,,,
11,380350.0,10.46,21760.0,8.27,17200.0,2004,"Agriculture, Forestry, Fishing, and Hunting",00-0000,Industry Total,,1.0,100.00,100.0,0.7,6.54,7.22,11.31,16.93,13610.0,15020.0,23520.0,35220.0,,,,
21,507840.0,21.18,44050.0,17.7,36810.0,2004,Mining,00-0000,Industry Total,,0.8,100.00,100.0,0.9,9.89,12.95,24.9,36.31,20570.0,26940.0,51780.0,75520.0,,,,
22,567000.0,25.83,53720.0,24.8,51580.0,2004,Utilities,00-0000,Industry Total,,1.0,100.00,100.0,0.5,12.91,18.18,31.9,40.36,26850.0,37810.0,66360.0,83940.0,,,,
23,6891440.0,19.44,40440.0,16.71,34750.0,2004,Construction,00-0000,Industry Total,,0.2,100.00,100.0,0.2,9.37,12.04,24.0,32.69,19490.0,25050.0,49920.0,68000.0,,,,
31-33,14296120.0,18.57,38620.0,15.07,31340.0,2004,Manufacturing,00-0000,Industry Total,,0.3,100.00,100.0,0.3,8.58,10.92,22.17,33.05,17850.0,22710.0,46100.0,68740.0,,,,
42,5627190.0,20.4,42430.0,15.75,32750.0,2004,Wholesale Trade,00-0000,Industry Total,,0.2,100.00,100.0,0.3,8.5,11.04,23.97,38.29,17690.0,22960.0,49850.0,79650.0,,,,
44-45,15177150.0,12.53,26060.0,9.71,20190.0,2004,Retail Trade,00-0000,Industry Total,,0.1,100.00,100.0,0.2,6.47,7.64,13.92,21.17,13450.0,15900.0,28950.0,44040.0,,,,
48-49,5038420.0,18.61,38700.0,16.99,35330.0,2004,Transportation and Warehousing,00-0000,Industry Total,,0.4,100.00,100.0,0.6,9.22,11.97,21.86,27.91,19180.0,24900.0,45480.0,58060.0,,,,
51,3136970.0,23.62,49130.0,20.12,41840.0,2004,Information,00-0000,Industry Total,,0.5,100.00,100.0,0.7,8.5,12.5,29.68,43.26,17680.0,26000.0,61740.0,89970.0,,,,
52,5793740.0,23.04,47920.0,17.01,35380.0,2004,Finance and Insurance,00-0000,Industry Total,,0.3,100.00,100.0,0.5,9.42,12.0,27.04,43.68,19600.0,24960.0,56240.0,90850.0,,,,
53,2055620.0,15.99,33260.0,12.39,25770.0,2004,Real Estate and Rental and Leasing,00-0000,Industry Total,,0.4,100.00,100.0,0.6,7.13,8.94,17.95,27.48,14830.0,18600.0,37340.0,57150.0,,,,
54,6673180.0,27.63,57470.0,21.9,45550.0,2004,"Professional, Scientific, and Technical Services",00-0000,Industry Total,,0.2,100.00,100.0,0.4,9.75,13.95,35.13,53.24,20290.0,29010.0,73060.0,110730.0,,,,
55,1717950.0,26.4,54920.0,20.87,43400.0,2004,Management of Companies and Enterprises,00-0000,Industry Total,,0.7,100.00,100.0,0.9,9.77,13.51,33.49,49.93,20320.0,28100.0,69670.0,103850.0,,,,
56,7857580.0,13.56,28210.0,10.48,21800.0,2004,Administrative and Support and Waste Management and Remediation Services,00-0000,Industry Total,,0.3,100.00,100.0,0.5,6.87,8.11,15.18,23.55,14300.0,16880.0,31570.0,48980.0,,,,
61,11954870.0,19.56,40690.0,17.32,36030.0,2004,Educational Services,00-0000,Industry Total,,0.5,100.00,100.0,0.8,7.99,11.57,24.89,33.88,16630.0,24060.0,51770.0,70480.0,,,,
62,14899210.0,18.42,38310.0,13.8,28700.0,2004,Health Care and Social Assistance,00-0000,Industry Total,,0.3,100.00,100.0,0.3,7.71,9.81,21.74,32.16,16040.0,20400.0,45220.0,66900.0,,,,
71,1814650.0,13.14,27340.0,9.56,19890.0,2004,"Arts, Entertainment, and Recreation",00-0000,Industry Total,,0.6,100.00,100.0,0.5,6.24,7.38,14.55,23.06,12990.0,15340.0,30250.0,47970.0,,,,
72,10567790.0,9.06,18840.0,7.71,16030.0,2004,Accomodation and Food Service,00-0000,Industry Total,,0.1,100.00,100.0,0.3,5.81,6.48,9.9,13.69,12080.0,13480.0,20580.0,28480.0,,,,
81,3783720.0,14.3,29740.0,11.16,23210.0,2004,Other Services (except Public Administration),00-0000,Industry Total,,0.2,100.00,100.0,0.3,6.58,8.07,17.14,25.43,13690.0,16780.0,35650.0,52900.0,,,,
92,9386610.0,20.71,43070.0,18.22,37900.0,2004,Public Administration,00-0000,Industry Total,,0.4,100.00,100.0,0.4,9.54,12.97,26.04,35.47,19850.0,26990.0,54160.0,73770.0,,,,
11,388590.0,11.79,24530.0,9.24,19230.0,2008,"Agriculture, Forestry, Fishing and Hunting",00-0000,Industry Total,,0.8,100.00,100,0.6,7.83,8.1,12.81,18.8,16300.0,16840.0,26640.0,39110.0,,,,
21,685650.0,24.22,50380.0,20.09,41790.0,2008,"Mining, Quarrying, and Oil and Gas Extraction",00-0000,Industry Total,,0.8,100.00,100,0.8,11.4,14.77,27.97,41.14,23720.0,30710.0,58170.0,85570.0,,,,
22,557010.0,29.1,60520.0,27.7,57610.0,2008,Utilities,00-0000,Industry Total,,1.2,100.00,100,0.6,13.92,19.68,36.03,46.28,28940.0,40920.0,74950.0,96260.0,,,,
23,7456300.0,21.68,45100.0,18.38,38240.0,2008,Construction,00-0000,Industry Total,,0.2,100.00,100,0.2,10.58,13.54,26.61,36.89,22000.0,28170.0,55350.0,76740.0,,,,
31-33,13655340.0,20.8,43270.0,16.62,34570.0,2008,Manufacturing,00-0000,Industry Total,,0.3,100.00,100,0.3,9.49,12.14,24.64,37.6,19740.0,25260.0,51250.0,78210.0,,,,
42,6011920.0,23.41,48700.0,17.72,36850.0,2008,Wholesale Trade,00-0000,Industry Total,,0.2,100.00,100,0.3,9.46,12.48,27.63,44.68,19670.0,25960.0,57460.0,92930.0,,,,
44-45,15641530.0,13.73,28560.0,10.55,21950.0,2008,Retail Trade,00-0000,Industry Total,,0.1,100.00,100,0.2,7.45,8.43,15.14,23.08,15490.0,17540.0,31490.0,48000.0,,,,
48-49,5346660.0,20.35,42330.0,18.39,38240.0,2008,Transportation and Warehousing,00-0000,Industry Total,,0.5,100.00,100,0.4,9.91,13.09,24.96,30.82,20600.0,27230.0,51930.0,64100.0,,,,
51,3019290.0,27.56,57320.0,23.1,48050.0,2008,Information,00-0000,Industry Total,,0.6,100.00,100,1.2,9.76,14.35,34.88,50.76,20300.0,29850.0,72560.0,105580.0,,,,
52,5916480.0,26.65,55440.0,19.63,40820.0,2008,Finance and Insurance,00-0000,Industry Total,,0.3,100.00,100,0.4,10.66,13.8,31.72,50.61,22170.0,28710.0,65990.0,105260.0,,,,
53,2137390.0,18.61,38710.0,14.42,29990.0,2008,Real Estate and Rental and Leasing,00-0000,Industry Total,,0.3,100.00,100,0.4,8.11,10.33,20.9,32.46,16870.0,21480.0,43460.0,67510.0,,,,
54,7747850.0,31.75,66040.0,25.41,52850.0,2008,"Professional, Scientific, and Technical Services",00-0000,Industry Total,,0.2,100.00,100,0.2,11.29,16.15,40.4,60.63,23480.0,33580.0,84030.0,126110.0,,,,
55,1916450.0,31.31,65130.0,25.01,52030.0,2008,Management of Companies and Enterprises,00-0000,Industry Total,,0.7,100.00,100,0.5,11.82,16.3,39.75,59.17,24580.0,33900.0,82690.0,123060.0,,,,
56,8379080.0,15.69,32640.0,12.16,25290.0,2008,Administrative and Support and Waste Management and Remediation Services,00-0000,Industry Total,,0.3,100.00,100,0.3,7.91,9.28,17.62,27.49,16450.0,19300.0,36650.0,57180.0,,,,
61,12655780.0,22.56,46920.0,19.85,41280.0,2008,Educational Services,00-0000,Industry Total,,0.4,100.00,100,0.4,9.2,13.27,28.4,38.85,19140.0,27590.0,59070.0,80810.0,,,,
62,16499250.0,21.31,44330.0,15.65,32550.0,2008,Health Care and Social Assistance,00-0000,Industry Total,,0.2,100.00,100,0.2,8.63,11.02,25.54,38.27,17950.0,22920.0,53130.0,79590.0,,,,
71,1974230.0,15.08,31360.0,11.01,22890.0,2008,"Arts, Entertainment, and Recreation",00-0000,Industry Total,,0.5,100.00,100,0.4,7.33,8.3,16.88,26.78,15260.0,17270.0,35100.0,55700.0,,,,
72,11525590.0,10.26,21350.0,8.62,17920.0,2008,Accommodation and Food Services,00-0000,Industry Total,,0.1,100.00,100,0.2,6.87,7.49,11.14,15.45,14300.0,15590.0,23180.0,32130.0,,,,
81,3922780.0,16.34,33980.0,12.84,26710.0,2008,"Other Services (except Federal, State, and Local Government)",00-0000,Industry Total,,0.2,100.00,100,0.2,7.65,9.11,19.34,29.13,15900.0,18940.0,40220.0,60590.0,,,,
92,9748080.0,23.81,49530.0,20.86,43390.0,2008,"Federal, State, and Local Government (OES Designation)",00-0000,Industry Total,,0.3,100.00,100,0.3,10.65,14.65,29.95,41.11,22150.0,30480.0,62300.0,85510.0,,,,
11,416600.0,14.33,29800.0,11.36,23630.0,2016,"Agriculture, Forestry, Fishing and Hunting",00-0000,Industry Total,total,1.2,100,100,0.7,9.63,10.01,15.41,22.7,20040.0,20820.0,32040.0,47210.0,,,,
21,649130.0,31.69,65900.0,25.13,52270.0,2016,"Mining, Quarrying, and Oil and Gas Extraction",00-0000,Industry Total,total,0.8,100,100,0.9,13.81,17.95,36.97,57.11,28720.0,37330.0,76900.0,118800.0,,,,
22,549960.0,36.35,75620.0,34.76,72290.0,2016,Utilities,00-0000,Industry Total,total,1,100,100,0.7,17.11,24.85,45.32,57.22,35590.0,51680.0,94270.0,119020.0,,,,
23,6687380.0,25.3,52630.0,21.46,44630.0,2016,Construction,00-0000,Industry Total,total,0.2,100,100,0.2,12.3,15.71,30.51,43.21,25590.0,32680.0,63460.0,89870.0,,,,
31-33,12337520.0,24.39,50720.0,19.0,39530.0,2016,Manufacturing,00-0000,Industry Total,total,0.3,100,100,0.5,10.77,13.82,28.76,44.83,22400.0,28750.0,59820.0,93240.0,,,,
42,5840730.0,27.01,56190.0,20.23,42070.0,2016,Wholesale Trade,00-0000,Industry Total,total,0.2,100,100,0.3,10.68,14.12,31.31,50.61,22220.0,29380.0,65130.0,105270.0,,,,
44-45,15982520.0,15.44,32120.0,11.66,24260.0,2016,Retail Trade,00-0000,Industry Total,total,0.2,100,100,0.2,8.62,9.53,16.93,25.36,17940.0,19820.0,35210.0,52750.0,,,,
48-49,5606180.0,22.57,46940.0,19.4,40350.0,2016,Transportation and Warehousing,00-0000,Industry Total,total,0.5,100,100,0.5,10.72,14.16,27.67,35.56,22310.0,29450.0,57560.0,73970.0,,,,
51,2762090.0,34.86,72510.0,28.55,59390.0,2016,Information,00-0000,Industry Total,total,0.6,100,100,1.1,11.26,17.16,44.98,65.93,23420.0,35690.0,93550.0,137140.0,,,,
52,5775240.0,33.5,69680.0,24.41,50780.0,2016,Finance and Insurance,00-0000,Industry Total,total,0.4,100,100,0.5,12.42,16.38,39.83,64.16,25830.0,34060.0,82840.0,133450.0,,,,
53,2110600.0,22.4,46590.0,17.24,35860.0,2016,Real Estate and Rental and Leasing,00-0000,Industry Total,total,0.3,100,100,0.4,9.78,12.32,25.15,38.85,20340.0,25620.0,52310.0,80800.0,,,,
54,8739110.0,38.32,79700.0,30.82,64100.0,2016,"Professional, Scientific, and Technical Services",00-0000,Industry Total,total,0.2,100,100,0.3,13.17,19.34,48.71,72.55,27400.0,40220.0,101310.0,150900.0,,,,
55,2302590.0,39.35,81840.0,31.43,65380.0,2016,Management of Companies and Enterprises,00-0000,Industry Total,total,0.6,100,100,0.6,14.35,20.08,49.32,73.83,29850.0,41760.0,102590.0,153560.0,,,,
56,9070140.0,18.26,37970.0,13.88,28870.0,2016,Administrative and Support and Waste Management and Remediation Services,00-0000,Industry Total,total,0.3,100,100,0.3,9.09,10.54,20.35,31.53,18900.0,21920.0,42340.0,65590.0,,,,
61,12982910.0,26.03,54140.0,22.46,46710.0,2016,Educational Services,00-0000,Industry Total,total,0.3,100,100,0.5,10.31,14.91,32.17,45.46,21440.0,31020.0,66920.0,94560.0,,,,
62,19257910.0,25.13,52270.0,18.11,37680.0,2016,Health Care and Social Assistance,00-0000,Industry Total,total,0.3,100,100,0.2,9.83,12.25,29.82,46.04,20440.0,25480.0,62030.0,95760.0,,,,
71,2322400.0,17.43,36260.0,12.3,25570.0,2016,"Arts, Entertainment, and Recreation",00-0000,Industry Total,total,1.1,100,100,0.4,8.65,9.61,19.52,30.57,17980.0,19990.0,40600.0,63590.0,,,,
72,13338870.0,12.14,25250.0,10.01,20820.0,2016,Accommodation and Food Services,00-0000,Industry Total,total,0.1,100,100,0.2,8.27,8.94,12.87,18.5,17210.0,18600.0,26770.0,38480.0,,,,
81,4078800.0,19.41,40370.0,14.69,30560.0,2016,Other Services (except Public Administration),00-0000,Industry Total,total,0.2,100,100,0.3,8.98,10.3,23.14,34.95,18670.0,21420.0,48120.0,72690.0,,,,
92,9589350.0,28.26,58780.0,24.36,50670.0,2016,"Federal, State, and Local Government (excluding state and local schools and hospitals)",00-0000,Industry Total,total,0.2,100,100,0.3,12.42,17.13,35.97,48.94,25820.0,35640.0,74820.0,101800.0,,,,
11,379690.0,11.04,22960.0,8.59,17860.0,2006,"Agriculture, Forestry, Fishing, and Hunting",00-0000,Industry Total,,1.1,100.00,100,0.7,6.93,7.45,12.28,18.11,14410.0,15500.0,25540.0,37680.0,,,,
21,590510.0,22.26,46310.0,18.51,38500.0,2006,Mining,00-0000,Industry Total,,0.9,100.00,100,0.9,10.3,13.52,26.29,38.76,21410.0,28120.0,54680.0,80620.0,,,,
22,546400.0,26.8,55750.0,25.6,53240.0,2006,Utilities,00-0000,Industry Total,,1.1,100.00,100,0.6,12.89,18.35,33.2,42.33,26810.0,38170.0,69060.0,88050.0,,,,
23,7633080.0,20.17,41950.0,17.26,35900.0,2006,Construction,00-0000,Industry Total,,0.2,100.00,100,0.2,9.79,12.59,24.72,33.93,20350.0,26190.0,51410.0,70570.0,,,,
31-33,14185770.0,19.38,40320.0,15.64,32540.0,2006,Manufacturing,00-0000,Industry Total,,0.3,100.00,100,0.3,8.9,11.33,23.07,34.74,18510.0,23580.0,47980.0,72260.0,,,,
42,5862420.0,21.6,44930.0,16.58,34480.0,2006,Wholesale Trade,00-0000,Industry Total,,0.2,100.00,100,0.3,8.84,11.58,25.63,41.09,18390.0,24090.0,53320.0,85470.0,,,,
44-45,15516280.0,13.0,27040.0,10.1,21000.0,2006,Retail Trade,00-0000,Industry Total,,0.1,100.00,100,0.2,6.81,7.93,14.46,21.9,14160.0,16500.0,30080.0,45550.0,,,,
48-49,5203910.0,19.39,40340.0,17.54,36490.0,2006,Transportation and Warehousing,00-0000,Industry Total,,0.5,100.00,100,0.5,9.46,12.43,22.84,29.76,19680.0,25860.0,47510.0,61900.0,,,,
51,3056170.0,24.93,51860.0,21.08,43860.0,2006,Information,00-0000,Industry Total,,0.6,100.00,100,0.9,8.96,13.17,31.71,45.79,18640.0,27390.0,65960.0,95250.0,,,,
52,5992570.0,24.59,51150.0,18.3,38060.0,2006,Finance and Insurance,00-0000,Industry Total,,0.3,100.00,100,0.4,9.9,12.81,29.15,46.86,20590.0,26640.0,60640.0,97470.0,,,,
53,2148700.0,17.32,36020.0,13.34,27740.0,2006,Real Estate and Rental and Leasing,00-0000,Industry Total,,0.4,100.00,100,0.5,7.52,9.59,19.54,30.35,15640.0,19940.0,40650.0,63130.0,,,,
54,7243130.0,29.13,60590.0,23.44,48750.0,2006,"Professional, Scientific, and Technical Services",00-0000,Industry Total,,0.3,100.00,100,0.3,10.4,14.95,37.34,55.69,21630.0,31090.0,77670.0,115830.0,,,,
55,1786440.0,28.41,59080.0,22.81,47450.0,2006,Management of Companies and Enterprises,00-0000,Industry Total,,0.7,100.00,100,0.6,10.61,14.84,36.16,53.67,22060.0,30870.0,75220.0,111640.0,,,,
56,8350180.0,14.56,30290.0,11.22,23340.0,2006,Administrative and Support and Waste Management and Remediation Services,00-0000,Industry Total,,0.3,100.00,100,0.3,7.26,8.63,16.42,25.61,15100.0,17950.0,34160.0,53260.0,,,,
61,12291320.0,20.94,43560.0,18.39,38250.0,2006,Educational Services,00-0000,Industry Total,,0.4,100.00,100,0.7,8.63,12.29,26.42,36.2,17950.0,25570.0,54950.0,75300.0,,,,
62,15586670.0,19.74,41050.0,14.72,30620.0,2006,Health Care and Social Assistance,00-0000,Industry Total,,0.3,100.00,100,0.2,8.11,10.35,23.68,34.99,16860.0,21520.0,49250.0,72790.0,,,,
71,1866930.0,14.07,29260.0,10.22,21260.0,2006,"Arts, Entertainment, and Recreation",00-0000,Industry Total,,0.6,100.00,100,0.5,6.64,7.76,15.76,25.27,13800.0,16140.0,32770.0,52550.0,,,,
72,11049000.0,9.45,19650.0,8.0,16630.0,2006,Accommodation and Food Service,00-0000,Industry Total,,0.1,100.00,100,0.2,6.02,6.8,10.37,14.38,12520.0,14150.0,21570.0,29910.0,,,,
81,3833100.0,15.23,31680.0,11.97,24900.0,2006,Other Services (except Public Administration),00-0000,Industry Total,,0.2,100.00,100,0.3,6.97,8.5,18.23,27.14,14490.0,17670.0,37910.0,56450.0,,,,
92,9482720.0,22.13,46040.0,19.47,40510.0,2006,"Federal, State, and Local Government (OES Designation)",00-0000,Industry Total,,0.4,100.00,100,0.3,10.02,13.78,27.87,38.29,20850.0,28670.0,57970.0,79650.0,,,,
11,409720.0,12.94,26920.0,9.7,20180.0,2014,"Agriculture, Forestry, Fishing and Hunting",00-0000,Industry Total,total,1,100,100,0.8,8.41,8.85,14.18,21.17,17480.0,18410.0,29480.0,44040.0,,,,
21,824260.0,29.98,62360.0,23.56,49000.0,2014,"Mining, Quarrying, and Oil and Gas Extraction",00-0000,Industry Total,total,0.7,100,100,1.1,13.17,17.07,34.69,54.44,27400.0,35510.0,72150.0,113240.0,,,,
22,547980.0,34.13,70980.0,32.78,68190.0,2014,Utilities,00-0000,Industry Total,total,1,100,100,0.7,16.26,23.48,42.39,53.46,33820.0,48830.0,88180.0,111200.0,,,,
23,6094090.0,24.1,50120.0,20.36,42340.0,2014,Construction,00-0000,Industry Total,total,0.2,100,100,0.2,11.57,14.94,29.47,41.22,24060.0,31080.0,61290.0,85730.0,,,,
31-33,12100740.0,23.37,48610.0,18.34,38150.0,2014,Manufacturing,00-0000,Industry Total,total,0.3,100,100,0.4,10.2,13.25,27.73,43.07,21210.0,27560.0,57690.0,89590.0,,,,
42,5780070.0,25.82,53710.0,19.29,40120.0,2014,Wholesale Trade,00-0000,Industry Total,total,0.2,100,100,0.3,10.08,13.43,30.29,48.71,20970.0,27940.0,63010.0,101330.0,,,,
44-45,15472510.0,14.69,30560.0,11.19,23270.0,2014,Retail Trade,00-0000,Industry Total,total,0.1,100,100,0.2,8.27,9.04,16.13,23.92,17200.0,18800.0,33550.0,49750.0,,,,
48-49,5202640.0,22.0,45760.0,19.48,40530.0,2014,Transportation and Warehousing,00-0000,Industry Total,total,0.6,100,100,0.4,10.41,13.9,26.96,34.69,21660.0,28910.0,56070.0,72160.0,,,,
51,2735590.0,32.55,67700.0,26.81,55770.0,2014,Information,00-0000,Industry Total,total,0.8,100,100,1.5,10.5,16.06,41.92,61.4,21840.0,33390.0,87200.0,127720.0,,,,
52,5618720.0,31.3,65100.0,22.86,47550.0,2014,Finance and Insurance,00-0000,Industry Total,total,0.4,100,100,0.4,11.88,15.53,37.42,60.3,24700.0,32300.0,77840.0,125430.0,,,,
53,2017970.0,20.97,43630.0,16.28,33870.0,2014,Real Estate and Rental and Leasing,00-0000,Industry Total,total,0.3,100,100,0.4,9.15,11.59,23.58,36.49,19020.0,24100.0,49040.0,75890.0,,,,
54,8231540.0,36.33,75570.0,29.45,61250.0,2014,"Professional, Scientific, and Technical Services",00-0000,Industry Total,total,0.2,100,100,0.2,12.51,18.35,46.24,69.16,26020.0,38170.0,96180.0,143850.0,,,,
55,2206620.0,37.24,77470.0,29.91,62210.0,2014,Management of Companies and Enterprises,00-0000,Industry Total,total,0.6,100,100,0.6,13.54,19.1,46.74,70.17,28160.0,39720.0,97220.0,145960.0,,,,
56,8627320.0,17.23,35840.0,13.15,27340.0,2014,Administrative and Support and Waste Management and Remediation Services,00-0000,Industry Total,total,0.3,100,100,0.3,8.6,9.87,19.14,29.96,17880.0,20520.0,39810.0,62320.0,,,,
61,12758610.0,24.7,51370.0,21.51,44740.0,2014,Educational Services,00-0000,Industry Total,total,0.4,100,100,0.4,9.84,14.2,30.79,42.96,20460.0,29540.0,64040.0,89360.0,,,,
62,18341690.0,23.93,49770.0,17.38,36160.0,2014,Health Care and Social Assistance,00-0000,Industry Total,total,0.3,100,100,0.2,9.33,11.71,28.66,43.83,19400.0,24350.0,59620.0,91170.0,,,,
71,2198590.0,16.59,34500.0,11.68,24300.0,2014,"Arts, Entertainment, and Recreation",00-0000,Industry Total,total,0.7,100,100,0.5,8.3,9.08,18.57,29.56,17270.0,18890.0,38620.0,61480.0,,,,
72,12548660.0,11.31,23530.0,9.3,19330.0,2014,Accommodation and Food Services,00-0000,Industry Total,total,0.1,100,100,0.2,8.03,8.55,11.73,17.2,16700.0,17780.0,24400.0,35780.0,,,,
81,3937990.0,18.35,38170.0,13.99,29100.0,2014,Other Services (except Public Administration),00-0000,Industry Total,total,0.2,100,100,0.3,8.53,9.62,21.92,33.4,17740.0,20010.0,45600.0,69460.0,,,,
92,9472980.0,27.15,56470.0,23.49,48850.0,2014,"Federal, State, and Local Government (excluding state and local schools and hospitals)",00-0000,Industry Total,total,0.2,100,100,0.2,12.0,16.57,34.52,47.0,24960.0,34460.0,71810.0,97760.0,,,,
11,368400.0,12.27,25530.0,9.38,19510.0,2010,"Agriculture, Forestry, Fishing and Hunting",00-0000,Industry Total,total,0.8,100,100,0.7,8.21,8.66,13.38,19.26,17070.0,18010.0,27820.0,40070.0,,,,
21,625580.0,26.88,55910.0,21.73,45200.0,2010,"Mining, Quarrying, and Oil and Gas Extraction",00-0000,Industry Total,total,0.9,100,100,1,12.16,15.78,31.06,47.65,25290.0,32810.0,64600.0,99120.0,,,,
22,550680.0,30.48,63400.0,29.22,60770.0,2010,Utilities,00-0000,Industry Total,total,1.4,100,100,0.6,14.84,20.76,37.33,47.06,30870.0,43190.0,77650.0,97880.0,,,,
23,5662980.0,22.82,47470.0,19.15,39840.0,2010,Construction,00-0000,Industry Total,total,0.2,100,100,0.2,10.85,14.04,28.09,38.74,22580.0,29200.0,58420.0,80580.0,,,,
31-33,11494240.0,21.96,45680.0,17.46,36320.0,2010,Manufacturing,00-0000,Industry Total,total,0.3,100,100,0.4,9.81,12.63,26.04,39.94,20400.0,26270.0,54160.0,83080.0,,,,
42,5464490.0,24.36,50660.0,18.29,38050.0,2010,Wholesale Trade,00-0000,Industry Total,total,0.2,100,100,0.3,9.74,12.87,28.61,45.76,20250.0,26780.0,59510.0,95190.0,,,,
44-45,14622020.0,13.93,28980.0,10.7,22250.0,2010,Retail Trade,00-0000,Industry Total,total,0.1,100,100,0.2,7.83,8.73,15.23,22.73,16290.0,18150.0,31680.0,47270.0,,,,
48-49,4859390.0,20.87,43400.0,18.81,39130.0,2010,Transportation and Warehousing,00-0000,Industry Total,total,0.5,100,100,0.4,10.18,13.41,25.53,31.89,21170.0,27900.0,53100.0,66340.0,,,,
51,2708760.0,29.09,60500.0,24.17,50280.0,2010,Information,00-0000,Industry Total,total,0.6,100,100,1.1,10.05,14.93,36.7,53.95,20900.0,31050.0,76330.0,112220.0,,,,
52,5504920.0,28.0,58250.0,20.65,42960.0,2010,Finance and Insurance,00-0000,Industry Total,total,0.3,100,100,0.4,11.01,14.27,33.62,53.14,22890.0,29680.0,69930.0,110530.0,,,,
53,1925960.0,19.49,40540.0,14.98,31160.0,2010,Real Estate and Rental and Leasing,00-0000,Industry Total,total,0.3,100,100,0.4,8.65,10.75,21.99,34.24,17990.0,22370.0,45730.0,71220.0,,,,
54,7385950.0,33.63,69960.0,27.07,56310.0,2010,"Professional, Scientific, and Technical Services",00-0000,Industry Total,total,0.3,100,100,0.2,11.75,17.01,42.84,63.63,24430.0,35370.0,89110.0,132350.0,,,,
55,1906290.0,33.31,69280.0,26.78,55700.0,2010,Management of Companies and Enterprises,00-0000,Industry Total,total,0.6,100,100,0.5,12.64,17.43,41.96,61.7,26300.0,36250.0,87280.0,128340.0,,,,
56,7387140.0,16.42,34140.0,12.67,26350.0,2010,Administrative and Support and Waste Management and Remediation Services,00-0000,Industry Total,total,0.3,100,100,0.3,8.29,9.54,18.37,28.67,17240.0,19840.0,38210.0,59640.0,,,,
61,12826190.0,23.65,49200.0,20.73,43120.0,2010,Educational Services,00-0000,Industry Total,total,0.4,100,100,0.5,9.64,13.78,29.54,40.74,20060.0,28670.0,61440.0,84740.0,,,,
62,17159240.0,22.38,46540.0,16.33,33980.0,2010,Health Care and Social Assistance,00-0000,Industry Total,total,0.3,100,100,0.2,8.93,11.24,26.82,40.14,18580.0,23380.0,55790.0,83500.0,,,,
71,1888640.0,15.71,32670.0,11.22,23340.0,2010,"Arts, Entertainment, and Recreation",00-0000,Industry Total,total,0.5,100,100,0.4,7.83,8.77,17.56,27.89,16280.0,18240.0,36510.0,58020.0,,,,
72,11104450.0,10.79,22440.0,9.05,18820.0,2010,Accommodation and Food Services,00-0000,Industry Total,total,0.1,100,100,0.3,7.6,8.15,11.35,16.02,15810.0,16960.0,23600.0,33320.0,,,,
81,3725630.0,17.12,35610.0,13.24,27540.0,2010,"Other Services (except Federal, State, and Local Government)",00-0000,Industry Total,total,0.2,100,100,0.3,8.15,9.31,20.25,30.45,16940.0,19370.0,42120.0,63340.0,,,,
92,9926230.0,25.3,52630.0,21.97,45710.0,2010,"Federal, State, and Local Government (OES Designation)",00-0000,Industry Total,total,0.3,100,100,0.3,11.15,15.48,31.62,44.01,23190.0,32200.0,65770.0,91530.0,,,,
11,393840.0,12.47,25950.0,9.4,19550.0,2012,"Agriculture, Forestry, Fishing and Hunting",00-0000,Industry Total,total,1.2,100,100,0.8,8.32,8.74,13.52,20.09,17310.0,18170.0,28120.0,41780.0,,,,
21,783110.0,29.23,60790.0,22.87,47580.0,2012,"Mining, Quarrying, and Oil and Gas Extraction",00-0000,Industry Total,total,1,100,100,1.4,12.66,16.55,33.32,53.29,26320.0,34420.0,69310.0,110850.0,,,,
22,552750.0,31.9,66360.0,30.72,63900.0,2012,Utilities,00-0000,Industry Total,total,1.3,100,100,0.7,15.27,21.76,39.44,49.55,31770.0,45270.0,82040.0,103060.0,,,,
